2026-03-19T14:48:27.059Z | heartbeat: aruco_pose_streamer | buf= 99
2026-03-19T14:52:57.183Z | heartbeat: aruco_pose_streamer | buf=  1
2026-03-19T14:52:57.633Z | heartbeat: aruco_pose_streamer | buf=  2
2026-03-19T14:52:58.654Z | heartbeat: aruco_pose_streamer | buf=  3
2026-03-19T14:52:59.676Z | heartbeat: aruco_pose_streamer | buf=  4
2026-03-19T14:53:00.698Z | heartbeat: aruco_pose_streamer | buf=  5
2026-03-19T14:53:01.719Z | heartbeat: aruco_pose_streamer | buf=  6
2026-03-19T14:53:02.741Z | heartbeat: aruco_pose_streamer | buf=  7
2026-03-19T14:53:03.769Z | heartbeat: aruco_pose_streamer | buf=  8
2026-03-19T14:53:04.790Z | heartbeat: aruco_pose_streamer | buf=  9
2026-03-19T14:53:05.810Z | heartbeat: aruco_pose_streamer | buf= 10
2026-03-19T14:53:06.832Z | heartbeat: aruco_pose_streamer | buf= 11
2026-03-19T14:53:07.855Z | heartbeat: aruco_pose_streamer | buf= 12
2026-03-19T14:53:08.883Z | heartbeat: aruco_pose_streamer | buf= 13
2026-03-19T14:53:09.904Z | heartbeat: aruco_pose_streamer | buf= 14
2026-03-19T14:54:55.815Z | heartbeat: aruco_pose_streamer | buf=  1
2026-03-19T14:54:55.843Z | heartbeat: aruco_pose_streamer | buf=  2
2026-03-19T14:54:56.670Z | heartbeat: aruco_pose_streamer | buf=  3
2026-03-19T14:54:57.692Z | heartbeat: aruco_pose_streamer | buf=  4
2026-03-19T14:54:58.717Z | heartbeat: aruco_pose_streamer | buf=  5
2026-03-19T14:54:59.742Z | heartbeat: aruco_pose_streamer | buf=  6
2026-03-19T14:55:00.765Z | heartbeat: aruco_pose_streamer | buf=  7
2026-03-19T14:55:01.785Z | heartbeat: aruco_pose_streamer | buf=  8
2026-03-19T14:55:02.809Z | heartbeat: aruco_pose_streamer | buf=  9
2026-03-19T14:55:03.833Z | heartbeat: aruco_pose_streamer | buf= 10
2026-03-19T14:55:04.855Z | heartbeat: aruco_pose_streamer | buf= 11
2026-03-19T14:55:05.879Z | heartbeat: aruco_pose_streamer | buf= 12
